dest_statefips,dest_countyfips,origin_statefips,origin_countyfips,origin_stateabbr,num_returns,num_individuals,agi,origin_countyname
13,089,39,153,OH,23,32,1535,Summit County
13,121,39,153,OH,27,45,1581,Summit County
17,031,39,153,OH,70,95,4332,Summit County
21,111,39,153,OH,23,39,819,Summit County
25,017,39,153,OH,24,36,2432,Summit County
26,125,39,153,OH,41,58,2318,Summit County
26,163,39,153,OH,23,37,854,Summit County
32,003,39,153,OH,49,76,2658,Summit County
36,029,39,153,OH,22,31,1028,Summit County
36,047,39,153,OH,23,34,783,Summit County
36,061,39,153,OH,32,41,3004,Summit County
37,119,39,153,OH,57,103,4164,Summit County
37,183,39,153,OH,47,75,3083,Summit County
39,005,39,153,OH,28,48,1287,Summit County
39,007,39,153,OH,31,47,2219,Summit County
39,017,39,153,OH,28,48,1849,Summit County
39,019,39,153,OH,37,60,1913,Summit County
39,029,39,153,OH,43,61,2378,Summit County
39,035,39,153,OH,1865,2732,108482,Summit County
39,041,39,153,OH,64,106,6853,Summit County
39,043,39,153,OH,28,41,2960,Summit County
39,045,39,153,OH,20,31,1287,Summit County
39,049,39,153,OH,440,622,22426,Summit County
39,055,39,153,OH,108,195,12177,Summit County
39,061,39,153,OH,65,97,5792,Summit County
39,085,39,153,OH,179,230,8736,Summit County
39,089,39,153,OH,44,81,2665,Summit County
39,093,39,153,OH,174,254,9703,Summit County
39,095,39,153,OH,50,70,2063,Summit County
39,099,39,153,OH,164,261,7207,Summit County
39,101,39,153,OH,20,21,104,Summit County
39,103,39,153,OH,856,1536,67161,Summit County
39,113,39,153,OH,46,77,2017,Summit County
39,133,39,153,OH,1466,2498,77453,Summit County
39,139,39,153,OH,47,53,647,Summit County
39,151,39,153,OH,1734,2987,93529,Summit County
39,153,39,153,OH,212988,404307,16211748,Summit County Non-migrants
39,155,39,153,OH,136,201,5448,Summit County
39,157,39,153,OH,66,97,2843,Summit County
39,165,39,153,OH,22,29,1113,Summit County
39,169,39,153,OH,313,518,13636,Summit County
39,173,39,153,OH,21,30,987,Summit County
42,003,39,153,OH,72,105,6271,Summit County
42,043,39,153,OH,23,39,1320,Summit County
42,101,39,153,OH,20,35,1753,Summit County
45,019,39,153,OH,23,38,2391,Summit County
45,051,39,153,OH,30,56,1934,Summit County
47,037,39,153,OH,24,38,1533,Summit County
48,113,39,153,OH,24,48,1327,Summit County
48,121,39,153,OH,22,54,2922,Summit County
48,201,39,153,OH,44,80,5456,Summit County
48,439,39,153,OH,20,39,1139,Summit County
48,453,39,153,OH,24,30,1572,Summit County
53,033,39,153,OH,20,34,1059,Summit County
04,013,39,155,OH,24,40,1549,Trumbull County
12,071,39,155,OH,29,46,2513,Trumbull County
39,007,39,155,OH,119,221,4054,Trumbull County
39,029,39,155,OH,72,108,2638,Trumbull County
39,035,39,155,OH,179,252,7689,Trumbull County
39,049,39,155,OH,95,139,4516,Trumbull County
39,055,39,155,OH,105,261,5579,Trumbull County
39,061,39,155,OH,21,27,748,Trumbull County
39,085,39,155,OH,52,73,2006,Trumbull County
39,093,39,155,OH,33,52,1128,Trumbull County
39,099,39,155,OH,1096,1878,40850,Trumbull County
39,133,39,155,OH,206,345,8124,Trumbull County
39,151,39,155,OH,58,85,2071,Trumbull County
39,153,39,155,OH,138,193,5355,Trumbull County
39,155,39,155,OH,80140,150141,4393280,Trumbull County Non-migrants
42,003,39,155,OH,47,59,1832,Trumbull County
42,073,39,155,OH,26,46,967,Trumbull County
42,085,39,155,OH,158,281,5210,Trumbull County
45,051,39,155,OH,21,38,924,Trumbull County
39,019,39,157,OH,79,146,3202,Tuscarawas County
39,031,39,157,OH,110,215,3967,Tuscarawas County
39,035,39,157,OH,37,56,1729,Tuscarawas County
39,049,39,157,OH,53,75,2152,Tuscarawas County
39,059,39,157,OH,40,81,1888,Tuscarawas County
39,067,39,157,OH,57,120,2321,Tuscarawas County
39,075,39,157,OH,161,349,11215,Tuscarawas County
39,151,39,157,OH,454,761,19782,Tuscarawas County
39,153,39,157,OH,62,89,2475,Tuscarawas County
39,157,39,157,OH,35777,72185,2203042,Tuscarawas County Non-migrants
39,169,39,157,OH,44,86,2136,Tuscarawas County
39,021,39,159,OH,92,165,4582,Union County
39,023,39,159,OH,25,39,1545,Union County
39,041,39,159,OH,189,408,23291,Union County
39,049,39,159,OH,444,699,31077,Union County
39,065,39,159,OH,31,64,1584,Union County
39,091,39,159,OH,163,311,9755,Union County
39,097,39,159,OH,80,164,6196,Union County
39,101,39,159,OH,94,182,4128,Union County
39,159,39,159,OH,21882,49263,2395414,Union County Non-migrants
18,001,39,161,OH,23,43,1308,Van Wert County
18,003,39,161,OH,45,75,1736,Van Wert County
39,003,39,161,OH,143,244,5549,Van Wert County
39,011,39,161,OH,26,46,868,Van Wert County
39,107,39,161,OH,46,88,2284,Van Wert County
39,125,39,161,OH,46,92,2038,Van Wert County
39,137,39,161,OH,23,42,1374,Van Wert County
39,161,39,161,OH,11296,22880,672986,Van Wert County Non-migrants
39,009,39,163,OH,26,51,1005,Vinton County
39,079,39,163,OH,75,165,3349,Vinton County
39,141,39,163,OH,43,80,1461,Vinton County
39,163,39,163,OH,4229,8661,215974,Vinton County Non-migrants
04,013,39,165,OH,43,83,3405,Warren County
06,037,39,165,OH,31,42,2506,Warren County
12,015,39,165,OH,22,44,3921,Warren County
12,021,39,165,OH,23,59,8636,Warren County
12,057,39,165,OH,23,44,1998,Warren County
12,071,39,165,OH,40,82,6630,Warren County
12,081,39,165,OH,26,50,4016,Warren County
12,103,39,165,OH,24,39,4016,Warren County
12,115,39,165,OH,24,58,3498,Warren County
12,127,39,165,OH,21,34,1389,Warren County
17,031,39,165,OH,36,56,3616,Warren County
18,097,39,165,OH,26,33,1778,Warren County
21,015,39,165,OH,31,70,2579,Warren County
21,037,39,165,OH,31,47,2988,Warren County
21,067,39,165,OH,25,42,1653,Warren County
21,111,39,165,OH,24,36,2149,Warren County
21,117,39,165,OH,53,92,5098,Warren County
37,119,39,165,OH,20,50,3508,Warren County
37,183,39,165,OH,23,56,3145,Warren County
39,015,39,165,OH,23,39,2333,Warren County
39,017,39,165,OH,1305,2449,86949,Warren County
39,023,39,165,OH,29,48,1212,Warren County
39,025,39,165,OH,455,829,30567,Warren County
39,027,39,165,OH,191,360,9857,Warren County
39,035,39,165,OH,42,66,5271,Warren County
39,041,39,165,OH,31,56,4392,Warren County
39,049,39,165,OH,149,222,10429,Warren County
39,057,39,165,OH,195,350,16584,Warren County
39,061,39,165,OH,1201,1844,136653,Warren County
39,071,39,165,OH,26,55,1554,Warren County
39,109,39,165,OH,29,61,2344,Warren County
39,113,39,165,OH,1090,1840,72585,Warren County
39,135,39,165,OH,42,75,3279,Warren County
39,165,39,165,OH,87486,193432,9753637,Warren County Non-migrants
47,037,39,165,OH,22,30,1452,Warren County
39,009,39,167,OH,59,95,2103,Washington County
39,049,39,167,OH,56,82,2078,Washington County
39,105,39,167,OH,21,48,1126,Washington County
39,111,39,167,OH,26,48,1183,Washington County
39,115,39,167,OH,57,121,3322,Washington County
39,121,39,167,OH,29,56,1123,Washington County
39,167,39,167,OH,23248,45350,1410272,Washington County Non-migrants
54,073,39,167,OH,21,37,792,Washington County
54,107,39,167,OH,299,529,13871,Washington County
39,005,39,169,OH,155,285,8595,Wayne County
39,035,39,169,OH,84,130,3805,Wayne County
39,049,39,169,OH,64,84,2677,Wayne County
39,075,39,169,OH,162,338,7114,Wayne County
39,093,39,169,OH,29,60,1558,Wayne County
39,103,39,169,OH,271,472,13483,Wayne County
39,133,39,169,OH,31,55,1234,Wayne County
39,139,39,169,OH,54,103,2386,Wayne County
39,151,39,169,OH,264,480,12278,Wayne County
39,153,39,169,OH,286,443,11005,Wayne County
39,157,39,169,OH,54,110,3014,Wayne County
39,169,39,169,OH,43063,90520,2904696,Wayne County Non-migrants
18,003,39,171,OH,30,53,1316,Williams County
18,033,39,171,OH,21,38,1084,Williams County
18,151,39,171,OH,25,56,1188,Williams County
26,059,39,171,OH,32,66,1388,Williams County
39,039,39,171,OH,140,266,5489,Williams County
39,051,39,171,OH,86,169,4126,Williams County
39,069,39,171,OH,40,63,1574,Williams County
39,095,39,171,OH,48,73,2273,Williams County
39,171,39,171,OH,14815,28769,838601,Williams County Non-migrants
26,115,39,173,OH,60,97,2946,Wood County
26,125,39,173,OH,21,30,1278,Wood County
26,161,39,173,OH,23,31,1450,Wood County
26,163,39,173,OH,50,66,1945,Wood County
39,035,39,173,OH,65,76,2419,Wood County
39,041,39,173,OH,24,46,2583,Wood County
39,049,39,173,OH,121,146,5911,Wood County
39,051,39,173,OH,60,89,2635,Wood County
39,061,39,173,OH,39,57,2295,Wood County
39,063,39,173,OH,274,453,12582,Wood County
39,069,39,173,OH,73,142,3236,Wood County
39,093,39,173,OH,29,42,1460,Wood County
39,095,39,173,OH,1528,2414,74335,Wood County
39,113,39,173,OH,22,31,973,Wood County
39,123,39,173,OH,129,194,7683,Wood County
39,143,39,173,OH,125,193,5279,Wood County
39,147,39,173,OH,137,258,5067,Wood County
39,153,39,173,OH,29,37,1852,Wood County
39,173,39,173,OH,47858,94813,3845302,Wood County Non-migrants
47,037,39,173,OH,20,25,1348,Wood County
39,033,39,175,OH,68,104,2472,Wyandot County
39,049,39,175,OH,22,31,792,Wyandot County
39,063,39,175,OH,94,149,3977,Wyandot County
39,065,39,175,OH,32,58,1598,Wyandot County
39,101,39,175,OH,37,56,1251,Wyandot County
39,147,39,175,OH,72,123,2878,Wyandot County
39,175,39,175,OH,8911,17524,555734,Wyandot County Non-migrants
05,007,40,001,OK,55,128,1731,Adair County
05,143,40,001,OK,36,76,964,Adair County
40,001,40,001,OK,6124,14265,269251,Adair County Non-migrants
40,021,40,001,OK,88,197,3190,Adair County
40,041,40,001,OK,49,108,2020,Adair County
40,003,40,003,OK,1640,3532,100728,Alfalfa County Non-migrants
40,047,40,003,OK,20,34,670,Alfalfa County
40,005,40,005,OK,4043,9049,189469,Atoka County Non-migrants
40,013,40,005,OK,52,110,2718,Atoka County
20,175,40,007,OK,24,49,1428,Beaver County
40,007,40,007,OK,1596,3667,86722,Beaver County Non-migrants
40,059,40,007,OK,27,51,490,Beaver County
40,009,40,009,OK,6379,14184,352875,Beckham County Non-migrants
40,017,40,009,OK,27,58,1982,Beckham County
40,027,40,009,OK,22,37,797,Beckham County
40,039,40,009,OK,49,99,2251,Beckham County
40,109,40,009,OK,77,131,2221,Beckham County
40,129,40,009,OK,21,47,485,Beckham County
40,149,40,009,OK,48,100,1547,Beckham County
40,011,40,011,OK,2889,6375,171453,Blaine County Non-migrants
40,017,40,011,OK,38,70,1871,Blaine County
40,109,40,011,OK,34,51,1575,Blaine County
40,005,40,013,OK,52,115,1981,Bryan County
40,013,40,013,OK,14548,30289,796873,Bryan County Non-migrants
40,019,40,013,OK,30,65,941,Bryan County
40,023,40,013,OK,36,68,1127,Bryan County
40,069,40,013,OK,38,84,1606,Bryan County
40,095,40,013,OK,59,120,2224,Bryan County
40,109,40,013,OK,30,49,1917,Bryan County
40,143,40,013,OK,21,43,902,Bryan County
48,085,40,013,OK,34,60,1824,Bryan County
48,181,40,013,OK,183,349,7484,Bryan County
40,015,40,015,OK,8060,17986,399242,Caddo County Non-migrants
40,017,40,015,OK,51,113,3189,Caddo County
40,027,40,015,OK,34,62,1082,Caddo County
40,031,40,015,OK,78,164,2860,Caddo County
40,039,40,015,OK,30,63,1110,Caddo County
40,051,40,015,OK,88,203,3183,Caddo County
40,109,40,015,OK,85,145,2267,Caddo County
40,009,40,017,OK,26,52,1262,Canadian County
40,011,40,017,OK,23,56,1294,Canadian County
40,015,40,017,OK,54,114,2895,Canadian County
40,017,40,017,OK,51109,115418,4004594,Canadian County Non-migrants
40,027,40,017,OK,379,716,20273,Canadian County
40,031,40,017,OK,26,62,1386,Canadian County
40,039,40,017,OK,45,88,2099,Canadian County
40,051,40,017,OK,230,502,17215,Canadian County
40,073,40,017,OK,44,98,2510,Canadian County
40,081,40,017,OK,42,111,2603,Canadian County
40,083,40,017,OK,100,218,7402,Canadian County
40,087,40,017,OK,93,196,5756,Canadian County
40,109,40,017,OK,1972,3764,118281,Canadian County
40,119,40,017,OK,33,67,1627,Canadian County
40,125,40,017,OK,50,104,2253,Canadian County
40,137,40,017,OK,27,53,1353,Canadian County
40,143,40,017,OK,82,158,5352,Canadian County
48,113,40,017,OK,31,55,1682,Canadian County
48,201,40,017,OK,26,54,1638,Canadian County
48,439,40,017,OK,29,66,1735,Canadian County
40,013,40,019,OK,24,49,994,Carter County
40,019,40,019,OK,16225,34603,981424,Carter County Non-migrants
40,027,40,019,OK,58,118,2565,Carter County
40,049,40,019,OK,34,64,1104,Carter County
40,067,40,019,OK,36,77,922,Carter County
40,069,40,019,OK,32,72,1207,Carter County
40,085,40,019,OK,96,195,4628,Carter County
40,095,40,019,OK,61,130,2382,Carter County
40,099,40,019,OK,28,57,1216,Carter County
40,109,40,019,OK,90,148,3543,Carter County
40,123,40,019,OK,21,33,840,Carter County
40,137,40,019,OK,35,75,1110,Carter County
48,097,40,019,OK,22,36,1008,Carter County
48,113,40,019,OK,23,37,936,Carter County
48,121,40,019,OK,30,57,1646,Carter County
48,439,40,019,OK,23,33,874,Carter County
05,007,40,021,OK,23,39,767,Cherokee County
40,001,40,021,OK,64,136,1875,Cherokee County
40,021,40,021,OK,13824,29990,746615,Cherokee County Non-migrants
40,041,40,021,OK,27,56,695,Cherokee County
40,097,40,021,OK,40,92,1633,Cherokee County
40,101,40,021,OK,132,264,5225,Cherokee County
40,109,40,021,OK,32,53,1120,Cherokee County
40,131,40,021,OK,28,44,1312,Cherokee County
40,135,40,021,OK,24,56,1218,Cherokee County
40,143,40,021,OK,161,257,5857,Cherokee County
40,145,40,021,OK,71,153,3048,Cherokee County
40,013,40,023,OK,39,78,1750,Choctaw County
40,023,40,023,OK,4322,9257,190826,Choctaw County Non-migrants
40,089,40,023,OK,25,64,871,Choctaw County
40,127,40,023,OK,37,75,1104,Choctaw County
40,025,40,025,OK,803,1779,40168,Cimarron County Non-migrants
02,020,40,027,OK,21,54,1441,Cleveland County
04,013,40,027,OK,59,114,3385,Cleveland County
06,037,40,027,OK,31,47,2574,Cleveland County
06,059,40,027,OK,21,25,690,Cleveland County
06,073,40,027,OK,31,52,1328,Cleveland County
08,041,40,027,OK,30,55,1554,Cleveland County
12,057,40,027,OK,20,39,1138,Cleveland County
12,095,40,027,OK,20,36,692,Cleveland County
20,173,40,027,OK,37,68,2272,Cleveland County
32,003,40,027,OK,31,62,1726,Cleveland County
40,015,40,027,OK,29,60,912,Cleveland County
40,017,40,027,OK,653,1271,38871,Cleveland County
40,019,40,027,OK,40,63,2715,Cleveland County
40,027,40,027,OK,94975,197044,7017982,Cleveland County Non-migrants
40,031,40,027,OK,72,132,2737,Cleveland County
40,039,40,027,OK,20,45,656,Cleveland County
40,047,40,027,OK,28,47,1427,Cleveland County
40,049,40,027,OK,74,127,2860,Cleveland County
40,051,40,027,OK,260,544,16262,Cleveland County
40,081,40,027,OK,56,97,1904,Cleveland County
40,083,40,027,OK,88,198,5267,Cleveland County
40,087,40,027,OK,610,1366,41678,Cleveland County
40,095,40,027,OK,20,43,1441,Cleveland County
40,099,40,027,OK,27,50,1243,Cleveland County
40,109,40,027,OK,3559,6176,167330,Cleveland County
40,119,40,027,OK,52,86,2264,Cleveland County
40,121,40,027,OK,30,43,1236,Cleveland County
40,123,40,027,OK,45,65,2246,Cleveland County
40,125,40,027,OK,271,541,10782,Cleveland County
40,131,40,027,OK,24,43,1303,Cleveland County
40,133,40,027,OK,32,59,1537,Cleveland County
40,137,40,027,OK,31,62,1286,Cleveland County
40,143,40,027,OK,236,371,10480,Cleveland County
40,145,40,027,OK,22,47,1116,Cleveland County
48,029,40,027,OK,37,70,2186,Cleveland County
48,085,40,027,OK,82,140,5129,Cleveland County
48,113,40,027,OK,98,129,4065,Cleveland County
48,121,40,027,OK,68,95,3878,Cleveland County
48,201,40,027,OK,66,123,3812,Cleveland County
48,439,40,027,OK,77,135,5602,Cleveland County
48,453,40,027,OK,30,35,2271,Cleveland County
53,033,40,027,OK,22,33,1283,Cleveland County
40,005,40,029,OK,29,58,877,Coal County
40,029,40,029,OK,1531,3374,75968,Coal County Non-migrants
40,123,40,029,OK,32,66,1369,Coal County
04,013,40,031,OK,34,80,1321,Comanche County
06,071,40,031,OK,36,81,1951,Comanche County
08,041,40,031,OK,83,201,4098,Comanche County
12,057,40,031,OK,24,46,1351,Comanche County
13,179,40,031,OK,22,47,793,Comanche County
15,003,40,031,OK,59,142,3079,Comanche County
22,115,40,031,OK,21,47,1403,Comanche County
36,045,40,031,OK,24,69,1379,Comanche County
37,051,40,031,OK,73,151,3124,Comanche County
37,085,40,031,OK,23,69,1411,Comanche County
40,015,40,031,OK,56,117,2352,Comanche County
40,017,40,031,OK,47,95,1838,Comanche County
40,027,40,031,OK,140,261,7251,Comanche County
40,031,40,031,OK,36008,77001,2011455,Comanche County Non-migrants
40,033,40,031,OK,39,78,1298,Comanche County
40,051,40,031,OK,49,106,1963,Comanche County
40,065,40,031,OK,33,44,926,Comanche County
40,087,40,031,OK,20,46,691,Comanche County
40,109,40,031,OK,288,555,12142,Comanche County
40,137,40,031,OK,121,292,6833,Comanche County
40,141,40,031,OK,25,53,779,Comanche County
40,143,40,031,OK,53,85,1966,Comanche County
47,125,40,031,OK,41,108,2312,Comanche County
48,027,40,031,OK,105,240,5246,Comanche County
48,029,40,031,OK,51,135,3380,Comanche County
48,085,40,031,OK,31,61,1715,Comanche County
48,099,40,031,OK,29,82,1379,Comanche County
48,113,40,031,OK,45,91,1523,Comanche County
48,121,40,031,OK,25,45,1342,Comanche County
48,141,40,031,OK,107,272,6140,Comanche County
48,201,40,031,OK,37,83,1396,Comanche County
48,439,40,031,OK,73,149,3429,Comanche County
48,485,40,031,OK,53,90,2064,Comanche County
53,053,40,031,OK,46,115,2722,Comanche County
53,067,40,031,OK,21,51,1198,Comanche County
40,031,40,033,OK,41,84,1318,Cotton County
40,033,40,033,OK,1791,3890,88329,Cotton County Non-migrants
40,035,40,035,OK,4136,8619,198105,Craig County Non-migrants
40,041,40,035,OK,29,46,1002,Craig County
40,097,40,035,OK,50,115,1839,Craig County
40,115,40,035,OK,54,106,1720,Craig County
40,131,40,035,OK,48,85,1751,Craig County
40,143,40,035,OK,30,56,1087,Craig County
40,037,40,037,OK,22483,49005,1424653,Creek County Non-migrants
40,081,40,037,OK,40,77,1820,Creek County
40,109,40,037,OK,53,90,2210,Creek County
40,111,40,037,OK,96,202,5112,Creek County
40,113,40,037,OK,34,68,1664,Creek County
40,117,40,037,OK,61,139,2150,Creek County
40,119,40,037,OK,98,216,3524,Creek County
40,131,40,037,OK,54,113,2438,Creek County
40,143,40,037,OK,1047,2129,57033,Creek County
40,145,40,037,OK,69,143,3387,Creek County
40,009,40,039,OK,41,82,1631,Custer County
40,011,40,039,OK,21,46,949,Custer County
40,015,40,039,OK,49,99,2287,Custer County
40,017,40,039,OK,76,141,2754,Custer County
40,027,40,039,OK,54,101,1813,Custer County
40,039,40,039,OK,8438,18738,521257,Custer County Non-migrants
40,109,40,039,OK,120,188,4589,Custer County
40,143,40,039,OK,20,30,612,Custer County
40,149,40,039,OK,76,163,2896,Custer County
05,007,40,041,OK,142,291,5152,Delaware County
05,143,40,041,OK,38,72,1374,Delaware County
29,097,40,041,OK,30,53,1666,Delaware County
29,119,40,041,OK,21,74,522,Delaware County
29,145,40,041,OK,28,48,1283,Delaware County
40,001,40,041,OK,33,74,1235,Delaware County
40,021,40,041,OK,43,102,1566,Delaware County
40,035,40,041,OK,23,46,1113,Delaware County
40,041,40,041,OK,12399,26143,660496,Delaware County Non-migrants
40,097,40,041,OK,73,141,2301,Delaware County
40,109,40,041,OK,24,34,972,Delaware County
40,115,40,041,OK,127,261,6388,Delaware County
40,131,40,041,OK,34,59,1732,Delaware County
40,143,40,041,OK,88,160,3794,Delaware County
40,145,40,041,OK,20,33,678,Delaware County
40,043,40,043,OK,1585,3580,82530,Dewey County Non-migrants
40,153,40,043,OK,21,44,643,Dewey County
40,045,40,045,OK,1268,2711,74740,Ellis County Non-migrants
40,153,40,045,OK,31,62,1489,Ellis County
05,143,40,047,OK,26,66,594,Garfield County
12,091,40,047,OK,20,29,1191,Garfield County
20,173,40,047,OK,24,38,1474,Garfield County
40,003,40,047,OK,23,46,829,Garfield County
40,017,40,047,OK,33,54,1647,Garfield County
40,027,40,047,OK,41,66,1388,Garfield County
40,047,40,047,OK,20419,44493,1285982,Garfield County Non-migrants
40,053,40,047,OK,20,40,884,Garfield County
40,071,40,047,OK,50,108,1716,Garfield County
40,073,40,047,OK,34,75,1610,Garfield County
40,083,40,047,OK,28,51,1696,Garfield County
40,093,40,047,OK,42,83,1938,Garfield County
40,109,40,047,OK,173,315,9756,Garfield County
40,119,40,047,OK,38,53,1866,Garfield County
40,143,40,047,OK,67,129,4461,Garfield County
40,151,40,047,OK,22,39,860,Garfield County
40,019,40,049,OK,26,49,1061,Garvin County
40,027,40,049,OK,78,129,3470,Garvin County
40,049,40,049,OK,8284,18155,472599,Garvin County Non-migrants
40,051,40,049,OK,33,72,1821,Garvin County
40,087,40,049,OK,77,164,3875,Garvin County
40,099,40,049,OK,63,134,2643,Garvin County
40,109,40,049,OK,49,100,1378,Garvin County
40,123,40,049,OK,61,106,2461,Garvin County
40,015,40,051,OK,61,160,2641,Grady County
40,017,40,051,OK,155,304,7218,Grady County
40,027,40,051,OK,201,368,10513,Grady County
40,031,40,051,OK,41,81,1567,Grady County
40,049,40,051,OK,27,54,1013,Grady County
40,051,40,051,OK,16926,38246,1174042,Grady County Non-migrants
40,087,40,051,OK,153,363,10162,Grady County
40,109,40,051,OK,225,388,10754,Grady County
40,137,40,051,OK,46,106,2186,Grady County
40,047,40,053,OK,38,106,2569,Grant County
40,053,40,053,OK,1423,3097,84710,Grant County Non-migrants
40,055,40,055,OK,1344,2979,60284,Greer County Non-migrants
40,065,40,055,OK,24,55,898,Greer County
40,057,40,057,OK,707,1623,33230,Harmon County Non-migrants
40,059,40,059,OK,1117,2512,64772,Harper County Non-migrants
40,061,40,061,OK,3443,7929,156729,Haskell County Non-migrants
40,079,40,061,OK,27,69,861,Haskell County
40,121,40,061,OK,29,69,1304,Haskell County
40,063,40,063,OK,3637,7841,151284,Hughes County Non-migrants
40,121,40,063,OK,25,51,983,Hughes County
40,123,40,063,OK,36,68,1418,Hughes County
40,133,40,063,OK,62,132,2086,Hughes County
40,027,40,065,OK,38,60,2177,Jackson County
40,031,40,065,OK,46,94,1775,Jackson County
40,055,40,065,OK,26,57,774,Jackson County
40,065,40,065,OK,7813,17128,469159,Jackson County Non-migrants
40,075,40,065,OK,21,39,928,Jackson County
40,109,40,065,OK,51,94,2295,Jackson County
40,067,40,067,OK,1640,3724,69939,Jefferson County Non-migrants
40,137,40,067,OK,32,60,1135,Jefferson County
40,013,40,069,OK,41,98,2390,Johnston County
40,019,40,069,OK,40,85,1751,Johnston County
40,069,40,069,OK,3152,6891,164251,Johnston County Non-migrants
40,095,40,069,OK,21,42,1119,Johnston County
40,123,40,069,OK,25,50,862,Johnston County
20,035,40,071,OK,49,95,1470,Kay County
20,173,40,071,OK,32,49,1101,Kay County
40,017,40,071,OK,24,45,716,Kay County
40,027,40,071,OK,25,39,704,Kay County
40,047,40,071,OK,27,48,679,Kay County
40,071,40,071,OK,14419,30486,841555,Kay County Non-migrants
40,103,40,071,OK,41,97,1541,Kay County
40,109,40,071,OK,86,143,2909,Kay County
40,113,40,071,OK,95,213,4604,Kay County
40,119,40,071,OK,69,142,3635,Kay County
40,143,40,071,OK,50,82,2753,Kay County
40,017,40,073,OK,53,109,2631,Kingfisher County
40,047,40,073,OK,28,66,1383,Kingfisher County
40,073,40,073,OK,5212,11936,431157,Kingfisher County Non-migrants
40,083,40,073,OK,24,72,1836,Kingfisher County
40,109,40,073,OK,68,115,3255,Kingfisher County
40,075,40,075,OK,2585,5641,122807,Kiowa County Non-migrants
40,077,40,077,OK,3098,6826,152796,Latimer County Non-migrants
40,079,40,077,OK,60,133,2685,Latimer County
40,121,40,077,OK,72,157,2625,Latimer County
05,033,40,079,OK,37,81,1106,Le Flore County
05,131,40,079,OK,221,429,7003,Le Flore County
40,061,40,079,OK,58,134,1662,Le Flore County
40,077,40,079,OK,45,107,1469,Le Flore County
40,079,40,079,OK,13913,31478,677609,Le Flore County Non-migrants
40,109,40,079,OK,22,32,554,Le Flore County
40,121,40,079,OK,25,52,769,Le Flore County
40,135,40,079,OK,52,124,2032,Le Flore County
40,143,40,079,OK,36,62,1611,Le Flore County
40,027,40,081,OK,45,95,1505,Lincoln County
40,037,40,081,OK,37,74,1817,Lincoln County
40,081,40,081,OK,10633,23988,596922,Lincoln County Non-migrants
40,109,40,081,OK,198,370,9048,Lincoln County
40,119,40,081,OK,97,187,3806,Lincoln County
40,125,40,081,OK,178,402,7799,Lincoln County
40,143,40,081,OK,33,70,1850,Lincoln County
40,017,40,083,OK,65,162,3495,Logan County
40,027,40,083,OK,58,119,3399,Logan County
40,047,40,083,OK,20,44,765,Logan County
40,073,40,083,OK,32,86,2075,Logan County
40,083,40,083,OK,14975,34774,1142360,Logan County Non-migrants
40,109,40,083,OK,701,1451,49282,Logan County
40,119,40,083,OK,53,112,2140,Logan County
40,143,40,083,OK,23,52,1450,Logan County
40,019,40,085,OK,98,192,4057,Love County
40,085,40,085,OK,3335,7000,170385,Love County Non-migrants
48,097,40,085,OK,34,55,1184,Love County
40,017,40,087,OK,77,167,4312,McClain County
40,027,40,087,OK,412,871,20192,McClain County
40,049,40,087,OK,69,156,3483,McClain County
40,051,40,087,OK,204,510,10799,McClain County
40,087,40,087,OK,13659,31201,1014235,McClain County Non-migrants
40,109,40,087,OK,201,373,8285,McClain County
40,125,40,087,OK,22,43,600,McClain County
05,133,40,089,OK,25,58,1081,McCurtain County
40,013,40,089,OK,21,40,599,McCurtain County
40,023,40,089,OK,29,54,1173,McCurtain County
40,089,40,089,OK,9661,21388,455618,McCurtain County Non-migrants
40,109,40,089,OK,26,45,505,McCurtain County
40,091,40,091,OK,5661,11756,261271,McIntosh County Non-migrants
40,101,40,091,OK,76,149,2239,McIntosh County
40,109,40,091,OK,29,47,1031,McIntosh County
40,111,40,091,OK,43,92,1539,McIntosh County
40,121,40,091,OK,69,155,4457,McIntosh County
40,143,40,091,OK,39,67,1663,McIntosh County
40,047,40,093,OK,40,74,1695,Major County
40,093,40,093,OK,2506,5786,146760,Major County Non-migrants
40,013,40,095,OK,64,124,2660,Marshall County
40,019,40,095,OK,49,106,1899,Marshall County
40,069,40,095,OK,26,53,766,Marshall County
40,095,40,095,OK,5101,11053,278167,Marshall County Non-migrants
40,021,40,097,OK,39,91,1566,Mayes County
40,035,40,097,OK,57,139,2403,Mayes County
40,041,40,097,OK,68,130,2689,Mayes County
40,097,40,097,OK,12722,28140,734222,Mayes County Non-migrants
40,131,40,097,OK,204,406,9029,Mayes County
40,143,40,097,OK,144,243,8499,Mayes County
40,145,40,097,OK,53,116,1939,Mayes County
40,019,40,099,OK,50,111,2038,Murray County
40,027,40,099,OK,27,44,1181,Murray County
40,049,40,099,OK,56,130,2743,Murray County
40,099,40,099,OK,4420,9568,270788,Murray County Non-migrants
40,109,40,099,OK,32,56,676,Murray County
40,123,40,099,OK,39,63,1301,Murray County
40,021,40,101,OK,138,300,5724,Muskogee County
40,027,40,101,OK,32,62,689,Muskogee County
40,037,40,101,OK,20,42,402,Muskogee County
40,091,40,101,OK,74,161,3106,Muskogee County
40,101,40,101,OK,20534,44181,1132340,Muskogee County Non-migrants
40,109,40,101,OK,72,122,2301,Muskogee County
